yearID,playerID,Salary,stint_pitch,W,L,G_pitch,GS_pitch,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP_pitch,HBP,BK,BFP,GF,R,SH,SF,GIDP,stint_field,G_field,GS_field,InnOuts,PO,A,E,DP,PB,WP_field,SB,CS,ZR,TrainVal
2011,thompri03,418000,1,1,3,44,0,0,0,0,162,46,18,5,20,56,0.224,3.0,0.0,1,0.0,1,228.0,16,18,1.0,2.0,0.0,1,44,0.0,162.0,3,4,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2012,thompri03,495000,3,0,1,3,0,0,0,0,9,6,4,1,1,3,0.75,15.43,0.0,0,0.0,0,16.0,3,4,0.0,0.0,0.0,3,3,0.0,9.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2006,thomsjo01,4750000,1,2,7,18,15,0,0,0,241,93,43,11,32,46,0.295,4.82,4.0,1,2.0,0,361.0,1,55,5.0,7.0,7.0,1,18,15.0,241.0,7,16,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2007,thomsjo01,500000,1,1,1,2,2,0,0,0,32,13,4,0,3,3,0.317,3.38,0.0,0,0.0,1,46.0,0,5,0.0,2.0,2.0,1,2,2.0,32.0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2006,thornma01,355000,1,5,3,63,0,0,0,2,162,46,20,5,21,49,0.229,3.33,4.0,1,1.0,0,227.0,20,20,1.0,3.0,5.0,1,63,0.0,162.0,2,8,1.0,0,0.0,0.0,0.0,0.0,0.0,Training
2007,thornma01,425000,1,4,4,68,0,0,0,2,169,59,30,4,26,55,0.269,4.79,6.0,3,2.0,0,249.0,13,31,0.0,2.0,7.0,1,68,0.0,169.0,5,8,0.0,2,0.0,0.0,0.0,0.0,0.0,Training
2008,thornma01,875000,1,5,3,74,0,0,0,1,202,48,20,5,19,77,0.196,2.67,2.0,3,2.0,0,268.0,12,20,1.0,1.0,5.0,1,74,0.0,202.0,1,8,0.0,1,0.0,0.0,0.0,0.0,0.0,Training
2009,thornma01,1325000,1,6,3,70,0,0,0,4,217,58,22,5,20,87,0.217,2.74,2.0,4,1.0,0,291.0,17,22,2.0,1.0,3.0,1,70,0.0,217.0,2,9,1.0,2,0.0,0.0,0.0,0.0,0.0,Training
2010,thornma01,2250000,1,5,4,61,0,0,0,8,182,41,18,3,20,81,0.191,2.67,5.0,1,2.0,0,239.0,13,18,0.0,2.0,5.0,1,61,0.0,182.0,0,6,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2011,thornma01,3000000,1,2,5,62,0,0,0,3,179,60,22,3,21,63,0.255,3.32,5.0,2,0.0,0,262.0,20,34,3.0,3.0,2.0,1,62,0.0,179.0,5,7,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2012,thornma01,5500000,1,4,10,74,0,0,0,3,195,63,25,4,17,53,0.257,3.46,4.0,2,3.0,0,266.0,18,27,1.0,0.0,9.0,1,74,0.0,195.0,2,14,0.0,2,0.0,0.0,0.0,0.0,0.0,Training
2013,thornma01,5500000,3,0,4,60,0,0,0,0,130,47,18,4,15,30,0.594,7.38,1.0,2,2.0,0,187.0,6,20,4.0,1.0,6.0,3,60,0.0,130.0,3,6,2.0,0,0.0,0.0,0.0,0.0,0.0,Training
2014,thornma01,3500000,3,1,3,64,0,0,0,0,108,33,7,0,8,28,0.485,2.55,2.0,0,5.0,0,152.0,8,9,2.0,2.0,2.0,3,64,0.0,108.0,4,6,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2015,thornma01,3500000,1,2,1,60,0,0,0,0,124,33,10,2,11,23,0.212,2.18,3.0,1,1.0,0,171.0,12,12,2.0,1.0,3.0,1,60,0.0,124.0,2,8,0.0,1,0.0,0.0,0.0,0.0,0.0,Training
2016,thornma01,1600000,1,1,0,18,0,0,0,0,51,22,11,2,6,9,0.314,5.82,0.0,0,1.0,0,77.0,8,12,0.0,0.0,4.0,1,18,0.0,51.0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Validation
2014,thornty01,505000,1,3,1,27,0,0,0,0,89,24,14,1,21,28,0.222,4.25,0.0,4,0.0,0,131.0,4,14,1.0,1.0,1.0,1,27,0.0,89.0,3,3,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2015,thornty01,510500,1,0,2,24,0,0,0,0,103,31,14,7,12,34,0.231,3.67,1.0,3,3.0,1,151.0,9,22,0.0,2.0,1.0,1,24,0.0,103.0,3,1,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2016,thornty01,513900,1,8,5,67,0,0,0,13,201,38,16,6,25,90,0.162,2.15,1.0,4,2.0,0,263.0,23,19,0.0,1.0,1.0,1,67,0.0,201.0,2,4,0.0,0,0.0,0.0,0.0,0.0,0.0,Validation
2008,threeer01,390000,1,0,1,7,0,0,0,0,30,11,4,1,9,6,0.297,3.6,2.0,1,3.0,0,50.0,6,4,1.0,0.0,2.0,1,7,0.0,30.0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2011,tillmch01,417000,1,3,5,13,13,0,0,0,186,77,38,5,25,46,0.301,5.52,0.0,1,4.0,1,287.0,0,41,1.0,1.0,5.0,1,13,13.0,186.0,4,4,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2013,tillmch01,508500,1,16,7,33,33,1,0,0,619,184,85,33,68,179,0.241,3.71,2.0,6,3.0,1,845.0,0,87,4.0,6.0,14.0,1,33,33.0,619.0,8,18,0.0,1,0.0,0.0,0.0,0.0,0.0,Training
2014,tillmch01,546000,1,13,6,34,34,1,1,0,622,189,77,21,66,150,0.238,3.34,1.0,8,4.0,0,871.0,0,83,1.0,5.0,12.0,1,34,34.0,622.0,10,19,2.0,0,0.0,0.0,0.0,0.0,0.0,Training
2015,tillmch01,4315000,1,11,11,31,31,0,0,0,519,176,96,20,64,120,0.267,4.99,1.0,4,5.0,0,741.0,0,97,3.0,8.0,16.0,1,31,31.0,519.0,7,18,1.0,0,0.0,0.0,0.0,0.0,0.0,Training
2016,tillmch01,6225000,1,16,6,30,30,0,0,0,516,155,72,19,66,140,0.244,3.77,1.0,9,7.0,0,715.0,0,73,2.0,4.0,20.0,1,30,30.0,516.0,5,13,2.0,1,0.0,0.0,0.0,0.0,0.0,Validation
2006,timlimi01,3023894,1,6,6,68,0,0,0,9,192,78,31,7,16,30,0.305,4.36,4.0,3,2.0,0,279.0,22,33,4.0,1.0,5.0,1,68,0.0,192.0,6,7,0.0,1,0.0,0.0,0.0,0.0,0.0,Training
2007,timlimi01,2800000,1,2,1,50,0,0,0,1,166,46,21,7,14,31,0.232,3.42,3.0,0,3.0,0,222.0,19,23,5.0,2.0,7.0,1,50,0.0,166.0,4,9,2.0,1,0.0,0.0,0.0,0.0,0.0,Training
2008,timlimi01,3000000,1,4,4,47,0,0,0,1,148,60,31,9,20,32,0.302,5.66,4.0,1,1.0,0,227.0,26,32,4.0,3.0,3.0,1,47,0.0,148.0,1,9,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2011,tobinma01,414000,1,0,0,4,0,0,0,0,16,5,4,1,5,0,0.278,6.75,0.0,0,1.0,0,24.0,1,5,0.0,0.0,2.0,1,4,0.0,16.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2014,tollesh01,502082,1,3,1,64,0,0,0,0,215,56,22,10,28,69,0.214,2.76,5.0,4,1.0,0,296.0,10,23,2.0,3.0,5.0,1,64,0.0,215.0,5,6,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2015,tollesh01,519700,1,6,4,73,0,0,0,35,217,66,24,9,17,76,0.239,2.99,5.0,0,2.0,0,298.0,53,25,2.0,1.0,6.0,1,73,0.0,217.0,2,10,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2016,tollesh01,3275000,1,2,2,37,0,0,0,11,109,53,31,8,10,29,0.338,7.68,2.0,1,0.0,0,168.0,19,32,0.0,1.0,0.0,1,37,0.0,109.0,5,7,0.0,0,0.0,0.0,0.0,0.0,0.0,Validation
2006,tomkobr01,3600000,1,8,7,44,15,0,0,0,337,123,59,17,29,76,0.276,4.73,0.0,3,2.0,1,491.0,2,67,7.0,7.0,5.0,1,44,15.0,337.0,3,15,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2007,tomkobr01,4100000,3,4,12,40,19,0,0,0,394,149,81,18,48,105,0.5349999999999999,10.41,1.0,5,2.0,0,588.0,9,89,8.0,6.0,10.0,3,40,19.0,394.0,7,15,2.0,2,0.0,0.0,0.0,0.0,0.0,Training
2008,tomkobr01,3000000,3,2,7,22,10,0,0,0,210,83,49,11,18,49,0.41100000000000003,8.9,2.0,4,0.0,0,307.0,3,51,1.0,2.0,5.0,3,22,10.0,210.0,3,12,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2011,tomlijo01,417200,1,12,7,26,26,0,0,0,496,157,78,24,21,89,0.248,4.25,2.0,3,3.0,0,662.0,0,80,1.0,3.0,11.0,1,26,26.0,496.0,16,25,2.0,1,0.0,0.0,0.0,0.0,0.0,Training
2012,tomlijo01,494500,1,5,8,21,16,0,0,0,310,126,73,18,25,56,0.301,6.36,3.0,4,3.0,0,452.0,0,74,2.0,3.0,13.0,1,21,16.0,310.0,14,8,0.0,1,0.0,0.0,0.0,0.0,0.0,Training
2013,tomlijo01,501800,1,0,0,1,0,0,0,0,6,2,0,0,0,0,0.25,0.0,0.0,0,0.0,0,9.0,0,0,0.0,0.0,0.0,1,1,0.0,6.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2014,tomlijo01,800000,1,6,9,25,16,1,1,0,312,120,55,18,14,94,0.281,4.76,3.0,6,1.0,0,446.0,6,66,1.0,3.0,3.0,1,25,16.0,312.0,10,10,2.0,2,0.0,0.0,0.0,0.0,0.0,Training
2015,tomlijo01,1500000,1,7,2,10,10,2,0,0,197,47,22,13,8,57,0.195,3.02,0.0,1,2.0,0,251.0,0,22,0.0,0.0,3.0,1,10,10.0,197.0,7,5,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2016,tomlijo01,2250000,1,13,9,30,29,0,0,0,522,187,85,36,20,118,0.269,4.4,2.0,4,3.0,0,725.0,1,97,4.0,4.0,6.0,1,30,29.0,522.0,16,22,3.0,1,0.0,0.0,0.0,0.0,0.0,Validation
2016,tonkimi01,515000,1,3,2,65,0,0,0,0,215,80,40,13,24,80,0.28,5.02,0.0,5,3.0,0,315.0,23,46,2.0,0.0,7.0,1,65,0.0,215.0,0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,Validation
2013,torreal01,496500,1,4,2,39,0,0,0,0,174,32,11,1,20,62,0.159,1.71,1.0,1,3.0,0,226.0,5,12,1.0,1.0,3.0,1,39,0.0,174.0,2,9,1.0,0,0.0,0.0,0.0,0.0,0.0,Training
2014,torreal01,509000,1,2,1,70,0,0,0,0,162,46,20,2,33,51,0.23,3.33,1.0,6,3.0,0,241.0,12,25,2.0,2.0,4.0,1,70,0.0,162.0,3,8,2.0,1,0.0,0.0,0.0,0.0,0.0,Training
2015,torreal01,522900,1,0,0,39,0,0,0,1,103,26,12,6,26,35,0.206,3.15,1.0,3,1.0,0,154.0,11,16,1.0,0.0,2.0,1,39,0.0,103.0,4,3,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2014,torreca01,561875,1,8,6,73,1,0,0,2,291,89,33,11,38,96,0.246,3.06,4.0,6,2.0,0,405.0,20,35,2.0,1.0,13.0,1,73,1.0,291.0,4,8,1.0,3,0.0,0.0,0.0,0.0,0.0,Training
2015,torreca01,582125,1,5,6,59,0,0,0,0,173,61,30,5,18,48,0.276,4.68,6.0,5,0.0,0,243.0,19,32,1.0,3.0,5.0,1,59,0.0,173.0,5,17,0.0,1,0.0,0.0,0.0,0.0,0.0,Training
2016,torreca01,1050000,1,3,3,72,0,0,0,2,247,65,25,8,30,78,0.217,2.73,3.0,1,4.0,1,339.0,12,26,3.0,2.0,6.0,1,72,0.0,247.0,7,11,0.0,0,0.0,0.0,0.0,0.0,0.0,Validation
2006,torresa01,1525000,1,3,6,94,0,0,0,12,280,98,34,6,38,72,0.274,3.28,9.0,3,6.0,0,411.0,24,42,7.0,2.0,13.0,1,94,0.0,280.0,9,13,0.0,2,0.0,0.0,0.0,0.0,0.0,Training
2007,torresa01,2733333,1,2,4,56,0,0,0,12,158,57,32,7,17,45,0.277,5.47,0.0,3,4.0,0,231.0,28,34,1.0,3.0,7.0,1,56,0.0,158.0,2,5,2.0,0,0.0,0.0,0.0,0.0,0.0,Training
2008,torresa01,3333333,1,7,5,71,0,0,0,28,240,75,31,6,33,51,0.253,3.49,5.0,2,4.0,0,344.0,46,35,7.0,4.0,13.0,1,71,0.0,240.0,7,15,0.0,3,0.0,0.0,0.0,0.0,0.0,Training
2006,towerjo01,2300000,1,2,10,15,12,0,0,0,186,93,58,17,17,35,0.343,8.42,3.0,1,3.0,1,295.0,1,62,1.0,3.0,5.0,1,15,12.0,186.0,7,6,1.0,0,0.0,0.0,0.0,0.0,0.0,Training
2007,towerjo01,2900000,1,5,10,25,15,0,0,0,321,129,64,18,22,76,0.297,5.38,2.0,1,6.0,0,469.0,6,73,3.0,4.0,9.0,1,25,15.0,321.0,16,19,3.0,2,0.0,0.0,0.0,0.0,0.0,Training
2008,trabebi01,500000,1,0,0,19,0,0,0,0,50,23,13,3,7,11,0.324,7.02,1.0,2,2.0,0,80.0,3,13,0.0,0.0,1.0,1,19,0.0,50.0,2,2,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2006,trachst01,2500000,1,15,8,30,30,1,0,0,494,185,91,23,78,79,0.288,4.97,1.0,4,4.0,0,736.0,0,94,4.0,7.0,9.0,1,30,30.0,494.0,7,28,1.0,1,0.0,0.0,0.0,0.0,0.0,Training
2007,trachst01,3000000,3,7,11,29,29,1,0,0,474,176,86,19,76,56,0.647,12.790000000000001,1.0,7,2.0,3,702.0,0,89,5.0,9.0,13.0,3,29,29.0,474.0,17,35,0.0,2,0.0,0.0,0.0,0.0,0.0,Training
2008,trachst01,1500000,1,2,5,10,8,0,0,0,119,53,37,10,27,16,0.321,8.39,0.0,2,1.0,0,194.0,1,41,1.0,0.0,4.0,1,10,8.0,119.0,2,2,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2015,treinbl01,512800,1,2,5,60,0,0,0,0,203,62,29,4,32,65,0.254,3.86,6.0,4,2.0,0,280.0,17,32,1.0,1.0,14.0,1,60,0.0,203.0,4,12,3.0,2,0.0,0.0,0.0,0.0,0.0,Training
2016,treinbl01,524900,1,4,1,73,0,0,0,1,201,51,17,5,31,63,0.224,2.28,6.0,1,0.0,0,263.0,17,19,2.0,2.0,17.0,1,73,0.0,201.0,2,13,1.0,1,0.0,0.0,0.0,0.0,0.0,Validation
2008,troncra01,390000,1,1,1,32,0,0,0,0,114,37,18,2,12,38,0.268,4.26,1.0,2,3.0,0,160.0,12,19,4.0,3.0,7.0,1,32,0.0,114.0,3,5,0.0,1,0.0,0.0,0.0,0.0,0.0,Training
2009,troncra01,401000,1,5,4,73,0,0,0,6,248,83,25,3,34,55,0.268,2.72,9.0,4,3.0,0,357.0,20,30,7.0,3.0,10.0,1,73,0.0,248.0,0,12,1.0,0,0.0,0.0,0.0,0.0,0.0,Training
2010,troncra01,416000,1,2,3,52,0,0,0,0,162,55,26,7,18,34,0.262,4.33,5.0,2,3.0,0,234.0,13,28,1.0,2.0,10.0,1,52,0.0,162.0,1,6,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2006,turnbde01,1000000,1,4,9,64,0,0,0,24,169,56,43,8,39,69,0.255,6.87,2.0,6,4.0,1,266.0,49,51,2.0,1.0,4.0,1,64,0.0,169.0,4,3,2.0,0,0.0,0.0,0.0,0.0,0.0,Training
2007,turnbde01,2470667,1,4,5,77,0,0,0,1,204,44,35,4,46,84,0.183,4.63,0.0,7,2.0,0,292.0,13,36,1.0,2.0,6.0,1,77,0.0,204.0,7,14,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2008,turnbde01,3370666,1,0,1,8,0,0,0,1,19,12,11,1,13,5,0.414,15.63,1.0,0,1.0,0,44.0,5,11,1.0,0.0,1.0,1,8,0.0,19.0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2013,turneja01,2150000,1,3,8,20,20,1,0,0,354,116,49,11,54,77,0.262,3.74,5.0,11,4.0,0,514.0,0,55,8.0,5.0,8.0,1,20,20.0,354.0,14,21,5.0,1,0.0,0.0,0.0,0.0,0.0,Training
2009,ueharko01,5000000,1,2,4,12,12,0,0,0,200,71,30,7,12,48,0.27,4.05,1.0,0,0.0,0,279.0,0,33,1.0,3.0,4.0,1,12,12.0,200.0,0,5,0.0,1,0.0,0.0,0.0,0.0,0.0,Training
2010,ueharko01,5000000,1,1,2,43,0,0,0,13,132,37,14,5,5,55,0.22,2.86,0.0,1,0.0,0,174.0,22,15,1.0,0.0,1.0,1,43,0.0,132.0,2,3,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2011,ueharko01,3000000,3,2,3,65,0,0,0,0,195,38,17,11,9,85,0.34299999999999997,5.72,1.0,0,0.0,0,243.0,22,17,1.0,1.0,0.0,3,65,0.0,195.0,2,4,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2012,ueharko01,4000000,1,0,0,37,0,0,0,1,108,20,7,4,3,43,0.16,1.75,0.0,1,0.0,0,130.0,13,7,1.0,1.0,1.0,1,37,0.0,108.0,4,1,1.0,0,0.0,0.0,0.0,0.0,0.0,Training
2013,ueharko01,4250000,1,4,1,73,0,0,0,21,223,33,9,5,9,101,0.13,1.09,2.0,1,1.0,0,265.0,40,10,1.0,1.0,1.0,1,73,0.0,223.0,2,7,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2014,ueharko01,5000000,1,6,5,64,0,0,0,26,193,51,18,10,8,80,0.216,2.52,0.0,1,1.0,0,249.0,50,18,3.0,1.0,3.0,1,64,0.0,193.0,3,7,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2015,ueharko01,9000000,1,2,4,43,0,0,0,25,121,28,10,3,9,47,0.188,2.23,1.0,4,0.0,0,160.0,38,14,1.0,1.0,1.0,1,43,0.0,121.0,2,2,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2016,ueharko01,9000000,1,2,3,50,0,0,0,7,141,34,18,8,11,63,0.2,3.45,1.0,1,2.0,0,184.0,12,18,1.0,0.0,2.0,1,50,0.0,141.0,1,4,1.0,0,0.0,0.0,0.0,0.0,0.0,Validation
2012,valdelu01,480000,3,1,1,30,0,0,0,0,121,39,22,5,19,29,0.487,9.03,1.0,3,1.0,0,175.0,13,23,0.0,0.0,4.0,3,30,0.0,121.0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2008,valdeme01,390000,1,1,0,17,1,0,0,0,48,14,3,1,7,13,0.237,1.69,2.0,2,2.0,1,69.0,3,5,1.0,0.0,1.0,1,17,1.0,48.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2009,valdeme01,401000,1,2,1,48,0,0,0,0,148,57,31,5,28,38,0.292,5.66,2.0,5,0.0,0,225.0,20,33,1.0,1.0,7.0,1,48,0.0,148.0,1,5,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2010,valdeme01,409500,1,0,0,2,0,0,0,0,4,2,3,0,3,0,0.333,20.25,0.0,0,0.0,0,9.0,1,3,0.0,0.0,0.0,1,2,0.0,4.0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2013,valdera02,505000,1,1,1,17,1,0,0,0,105,42,29,7,8,37,0.3,7.46,0.0,1,2.0,0,152.0,7,29,1.0,1.0,2.0,1,17,1.0,105.0,1,7,0.0,1,0.0,0.0,0.0,0.0,0.0,Training
2011,valdewi01,560000,1,1,0,1,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0,4.0,1,0,0.0,0.0,0.0,4,95,74.0,2101.0,121,185,9.0,39,0.0,0.0,0.0,0.0,0.0,Training
2006,valvejo01,359000,1,2,3,44,0,0,0,18,148,50,32,6,22,69,0.256,5.84,3.0,2,2.0,0,223.0,35,32,1.0,3.0,0.0,1,44,0.0,148.0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2007,valvejo01,2000000,1,1,4,65,0,0,0,47,193,46,19,7,26,78,0.196,2.66,1.0,1,3.0,0,265.0,59,21,0.0,1.0,5.0,1,65,0.0,193.0,5,2,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2008,valvejo01,4700000,1,6,3,74,0,0,0,44,216,62,27,10,23,83,0.225,3.38,6.0,3,2.0,2,303.0,71,28,0.0,2.0,0.0,1,74,0.0,216.0,6,3,1.0,0,0.0,0.0,0.0,0.0,0.0,Training
2009,valvejo01,8000000,1,4,2,52,0,0,0,25,162,40,14,5,21,56,0.207,2.33,1.0,1,2.0,0,219.0,45,15,1.0,2.0,3.0,1,52,0.0,162.0,1,1,1.0,0,0.0,0.0,0.0,0.0,0.0,Training
2010,valvejo01,6886052,1,2,4,60,0,0,0,26,189,41,21,5,32,63,0.184,3.0,1.0,3,3.0,0,259.0,55,24,0.0,1.0,8.0,1,60,0.0,189.0,4,4,0.0,2,0.0,0.0,0.0,0.0,0.0,Training
2011,valvejo01,7000000,1,2,4,75,0,0,0,49,217,52,18,5,34,69,0.198,2.24,4.0,3,3.0,1,301.0,70,21,2.0,0.0,4.0,1,75,0.0,217.0,3,3,1.0,0,0.0,0.0,0.0,0.0,0.0,Training
2012,valvejo01,9000000,1,3,4,71,0,0,0,35,207,59,29,3,27,48,0.229,3.78,5.0,1,4.0,0,294.0,67,34,2.0,3.0,3.0,1,71,0.0,207.0,4,0,1.0,0,0.0,0.0,0.0,0.0,0.0,Training
2014,valvejo01,1000000,1,1,1,21,0,0,0,2,62,24,13,4,10,23,0.282,5.66,3.0,1,0.0,0,95.0,13,16,0.0,0.0,1.0,1,21,0.0,62.0,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,Training
2008,vanderi01,391500,1,1,1,4,4,0,0,0,42,20,12,1,10,20,0.333,7.71,0.0,0,2.0,0,74.0,0,12,2.0,0.0,0.0,1,4,4.0,42.0,0,1,1.0,0,0.0,0.0,0.0,0.0,0.0,Training
2009,vanderi01,400000,1,3,2,11,11,0,0,0,176,57,28,11,21,49,0.252,4.3,3.0,2,4.0,0,256.0,0,29,3.0,2.0,1.0,1,11,11.0,176.0,2,5,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2009,vanevjo01,400000,1,0,0,1,0,0,0,0,2,1,0,0,1,0,0.333,0.0,0.0,0,0.0,0,4.0,1,0,0.0,0.0,0.0,2,7,2.0,90.0,6,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2006,vargacl01,1275000,1,12,10,31,30,0,0,0,503,185,90,27,52,123,0.274,4.83,2.0,9,8.0,1,747.0,1,101,8.0,3.0,11.0,1,31,30.0,503.0,10,21,2.0,2,0.0,0.0,0.0,0.0,0.0,Training
2007,vargacl01,2500000,1,11,6,29,23,0,0,1,403,153,76,23,54,107,0.285,5.09,3.0,4,2.0,0,605.0,1,80,5.0,7.0,6.0,1,29,23.0,403.0,6,15,2.0,0,0.0,0.0,0.0,0.0,0.0,Training
2009,vargacl01,400000,3,1,0,36,0,0,0,0,124,25,8,3,15,30,0.359,3.42,1.0,0,2.0,0,159.0,6,8,0.0,1.0,4.0,3,36,0.0,124.0,1,9,1.0,0,0.0,0.0,0.0,0.0,0.0,Training
2010,vargacl01,900000,1,1,0,17,0,0,0,0,59,28,16,3,10,18,0.337,7.32,0.0,2,0.0,0,94.0,2,16,1.0,0.0,3.0,1,17,0.0,59.0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2006,vargaja01,327000,1,1,2,12,5,0,0,0,129,50,35,9,30,25,0.292,7.33,3.0,2,4.0,0,213.0,3,39,4.0,4.0,3.0,1,12,5.0,129.0,1,7,0.0,1,0.0,0.0,0.0,0.0,0.0,Training
2010,vargaja01,412500,1,9,12,31,31,0,0,0,578,187,81,18,54,116,0.251,3.78,3.0,1,1.0,4,811.0,0,86,4.0,7.0,9.0,1,31,31.0,578.0,9,17,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2011,vargaja01,2450000,1,10,13,32,32,4,3,0,603,205,95,22,59,131,0.26,4.25,4.0,3,4.0,1,857.0,0,105,3.0,4.0,15.0,1,32,32.0,603.0,4,24,1.0,2,0.0,0.0,0.0,0.0,0.0,Training
2012,vargaja01,4850000,1,14,11,33,33,2,0,0,652,201,93,35,55,141,0.245,3.85,1.0,5,3.0,0,887.0,0,94,3.0,6.0,21.0,1,33,33.0,652.0,7,28,2.0,0,0.0,0.0,0.0,0.0,0.0,Training
2013,vargaja01,8500000,1,9,8,24,24,3,2,0,450,162,67,17,46,109,0.276,4.02,2.0,0,5.0,1,644.0,0,68,3.0,3.0,14.0,1,24,24.0,450.0,7,19,1.0,2,0.0,0.0,0.0,0.0,0.0,Training
2015,vargaja01,8500000,1,5,2,9,9,0,0,0,129,46,19,5,12,27,0.271,3.98,0.0,0,1.0,0,183.0,0,20,0.0,0.0,6.0,1,9,9.0,129.0,1,6,0.0,1,0.0,0.0,0.0,0.0,0.0,Training
2016,vargaja01,8500000,1,0,0,3,3,0,0,0,36,8,3,1,3,11,0.182,2.25,0.0,0,0.0,0,47.0,0,3,0.0,0.0,0.0,1,3,3.0,36.0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,Validation
2012,varvaan01,481250,1,1,1,12,0,0,0,0,50,16,10,2,9,21,0.25,5.4,1.0,3,2.0,0,76.0,5,11,1.0,0.0,1.0,1,12,0.0,50.0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2013,varvaan01,490000,1,3,1,62,0,0,0,1,220,68,23,3,25,43,0.245,2.82,3.0,7,1.0,0,306.0,30,25,2.0,0.0,7.0,1,62,0.0,220.0,13,9,1.0,2,0.0,0.0,0.0,0.0,0.0,Training
2014,varvaan01,515000,1,3,3,61,0,0,0,0,164,46,16,5,13,50,0.228,2.63,1.0,5,0.0,0,218.0,17,18,0.0,3.0,7.0,1,61,0.0,164.0,1,4,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2015,varvaan01,576500,1,0,1,9,0,0,0,0,33,14,5,0,6,8,0.311,4.09,1.0,1,0.0,0,51.0,2,5,0.0,0.0,0.0,1,9,0.0,33.0,2,1,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
2010,vasques01,404500,1,1,6,57,0,0,0,0,161,46,31,6,38,55,0.236,5.2,3.0,3,6.0,1,240.0,16,32,0.0,1.0,5.0,1,57,0.0,161.0,5,2,1.0,0,0.0,0.0,0.0,0.0,0.0,Training
2006,vazquja01,12000000,1,11,12,33,32,1,0,0,608,206,109,23,56,184,0.259,4.84,2.0,7,15.0,0,872.0,0,116,2.0,4.0,15.0,1,33,32.0,608.0,7,29,0.0,2,0.0,0.0,0.0,0.0,0.0,Training
2007,vazquja01,12500000,1,15,8,32,32,2,0,0,650,197,90,29,50,213,0.242,3.74,2.0,5,7.0,0,882.0,0,95,5.0,7.0,13.0,1,32,32.0,650.0,10,28,2.0,4,0.0,0.0,0.0,0.0,0.0,Training
2008,vazquja01,11500000,1,12,16,33,33,1,0,0,625,214,108,25,61,200,0.263,4.67,2.0,2,6.0,0,890.0,0,113,4.0,4.0,15.0,1,33,33.0,625.0,17,29,0.0,3,0.0,0.0,0.0,0.0,0.0,Training
2009,vazquja01,11500000,1,15,10,32,32,3,0,0,658,181,70,20,44,238,0.223,2.87,2.0,6,4.0,0,874.0,0,75,12.0,2.0,10.0,1,32,32.0,658.0,11,29,0.0,0,0.0,0.0,0.0,0.0,0.0,Training
